iso_country_numeric_code,iso_country_code,country,world_region,MPI_0_to_1,pct_pop_headcountratio,pct_intensity,pct_pop_vulnerable_to_poverty,pct_pop_in_severe_poverty,tot_pop_K,num_mpi_poor_people_K,pct_pop_nutrition,pct_pop_child_mortality,pct_pop_years_of_schooling,pct_pop_school_attendance,pct_pop_cooking_fuel,pct_pop_sanitation,pct_pop_drinking_water,pct_pop_electricity,pct_pop_housing,pct_pop_assests,pct_contri_health,pct_contri_education,pct_contri_living_standards,pct_contri_nutrition,pct_contri_child_mortality,pct_contri_years_of_schooling,pct_contri_school_attendance,pct_contri_cooking_fuel,pct_contri_sanitation,pct_contri_drinking_water,pct_contri_electricity,pct_contri_housing,pct_contri_assests
51,ARM,Armenia,Europe and Central Asia,6.754480418749154e-4,0.18651599530130625,36.21394634246826,2.7175351977348328,0,2936.147,5.476383686065674,0.13419012539088726,0,0.023152207722887397,0.12588414829224348,0.07103353273123503,0.18651599530130625,0.03747963928617537,0,0.023152207722887397,0.04794562410097569,33.111387491226196,36.774688959121704,30.11392056941986,33.111387491226196,0,5.712802708148956,31.061887741088867,5.842503160238266,15.340927243232727,3.0826978385448456,0,1.9042674452066422,3.9435241371393204
804,UKR,Ukraine,Europe and Central Asia,8.267242228612304e-4,0.23974981158971786,34.482789039611816,0.4186271224170923,0,45453.805,108.97541046142578,NA,0.1480085775256157,0.09174123406410217,0.05126268952153623,0.06876755505800247,0.029472436290234327,0.023141445126384497,0.004354673728812486,0.014627393102273345,0.030676848837174475,59.676724672317505,28.829431533813477,11.493847519159317,NA,59.676724672317505,18.494929373264313,10.334500670433044,4.621154069900513,1.9805366173386574,1.5550963580608368,0.292632426135242,0.9829552844166756,2.0614726468920708
268,GEO,Georgia,Europe and Central Asia,0.001244600280188024,0.3401258494704962,36.59234642982483,2.0838914439082146,0.012687004345934838,4002.946,13.6150541305542,0.0935086514800787,0.2585369162261486,0.04574433551169932,0.13171355240046978,0.17311116680502892,0.15160702168941498,0.11959928087890148,0.0031668641895521432,0.1590531668625772,0.04523263487499207,47.14305400848389,23.763705790042877,29.093238711357117,12.521912157535553,34.62114334106445,6.125706806778908,17.637999355793,7.7272094786167145,6.767322868108749,5.338585004210472,0.14136015670374036,7.099698483943939,2.0190611481666565
417,KGZ,Kyrgyzstan,Europe and Central Asia,0.0014259649906307459,0.3930310718715191,36.281225085258484,5.238376557826996,0,6304.025,24.776777267456055,0.3930310718715191,0.15970761887729168,0.03946825163438916,0.1132855424657464,0.2641726052388549,0.05298076430335641,0.09648343548178673,0,0.03662257804535329,0,64.60405588150024,17.8538516163826,17.542093992233276,45.937442779541016,18.66661310195923,4.61304634809494,13.240805268287659,10.292157530784607,2.064129151403904,3.7589918822050095,0,1.4268146827816963,0
688,SRB,Serbia,Europe and Central Asia,0.0014399443753063679,0.3390186931937933,42.473891377449036,3.3997617661952972,0.10490778367966413,8898.284,30.166845321655273,0.14320515329018235,0.03450260264798999,0.256049376912415,0.11263482738286257,0.3000978147611022,0.2058866899460554,0.0338158686645329,0.08207972859963775,0.21209088154137135,0.1187529182061553,20.56882232427597,42.67343282699585,36.75774335861206,16.5753111243248,3.993511199951172,29.63649034500122,13.036942481994629,11.57829463481903,7.943466305732727,1.3046749867498875,3.1667783856391907,8.182834833860397,4.581693932414055
795,TKM,Turkmenistan,Europe and Central Asia,0.0014547742903232574,0.40319161489605904,36.08146011829376,2.4080665782094,0,5662.371,22.8302059173584,0.40319161489605904,0.36470196209847927,0,0.038489667349494994,0,0.058692501625046134,0.1051297876983881,0,0.035621586721390486,0,87.97397017478943,4.409581050276756,7.6164498925209045,46.19177579879761,41.78219437599182,0,4.409581050276756,0,2.2413749247789383,4.014742374420166,0,1.3603327795863152,0
400,JOR,Jordan,Arab States,0.0015259204665198922,0.43120323680341244,35.38750112056732,0.694640725851059,0.001404143222316634,9965.322,42.97079086303711,0.1756366458721459,0.16773110255599022,0.24526382330805063,0.2444693585857749,0.009403493459103629,0.039201529580168426,0.05772706354036927,0,0.1076393062248826,0.0333827396389097,37.50389218330383,53.49046587944031,9.005643427371979,19.183683395385742,18.32021027803421,26.78861916065216,26.701846718788147,0.3423614427447319,1.4272453263401985,2.101721055805683,0,3.9189208298921585,1.2153953313827515
398,KAZ,Kazakhstan,Europe and Central Asia,0.0016108643030747771,0.4530430305749178,35.55653989315033,1.7798501998186111,0,17572.01,79.6087646484375,0.4512022715061903,0.4229502286761999,0.001840759978222195,0.02825203991960734,0.030092798988334835,0,0.06047033821232617,0.001840759978222195,0.09257510537281632,0.001840759978222195,90.44342637062073,3.1135251745581627,6.443047523498535,46.68324887752533,43.7601774930954,0.19045262597501278,2.923072502017021,1.0378416627645493,0,2.085503377020359,0.0634842086583376,3.192733973264694,0.0634842086583376
192,CUB,Cuba,Latin America and the Caribbean,0.0016218493692576885,0.4401767160743475,36.84541583061218,1.5681255608797073,0.0125102189485915,11339.255,49.91276168823242,NA,0.125718186609447,0.30491959769278765,0.008098577382043004,0.2104180632159114,0.3050373401492834,0.10379585437476635,0.017302329069934785,0.2886499511078,0.300761591643095,25.838443636894226,32.16679394245148,41.99475944042206,NA,25.838443636894226,31.334558129310608,0.8322369307279587,7.207754999399185,10.448885709047318,3.555469959974289,0.5926817655563354,9.887544810771942,10.302422195672989
780,TTO,Trinidad and Tobago,Latin America and the Caribbean,0.00241792481392622,0.6365606561303139,37.984198331832886,3.6814436316490173,0.09932339889928699,1336.18,8.505596160888672,0.2580417087301612,0.40191602893173695,0.32532159239053726,0.16830869717523456,0.010478089825483039,0.08187282946892083,0.07937896298244596,0.23457384668290615,0.31612140592187643,0.16907525714486837,45.49064338207245,34.025755524635315,20.483601093292236,17.786720395088196,27.703922986984253,22.424298524856567,11.601456999778748,0.2407503081485629,1.881154626607895,1.823854260146618,5.389696732163429,7.26337805390358,3.8847655057907104
462,MDV,Maldives,South Asia,0.0026540937833487988,0.7719890214502811,34.37994122505188,4.8432957381010056,0,496.398,3.8321380615234375,0.7367420010268688,0.5482885986566544,0.07798677543178201,0.16297533875331283,0.02841553941834718,0.017985345039051026,0.029302583425305784,0.005485560905071907,0.11271574767306447,0.005485560905071907,80.69487810134888,15.131476521492004,4.173643514513969,46.26450836658478,34.43037271499634,4.8972636461257935,10.234212130308151,0.5947948433458805,0.3764697117730975,0.6133623886853456,0.11482390109449625,2.3593690246343613,0.11482390109449625
8,ALB,Albania,Europe and Central Asia,0.0027478786651045084,0.7035613059997559,39.05670642852783,5.040320381522179,0.06706204148940742,2882.735,20.281808853149414,0.46351305209100246,0.0024169143216568045,0.5156997591257095,0.39200070314109325,0.28501127380877733,0.14370139688253403,0.20805017556995153,0,0.13925180537626147,0.049275485798716545,28.25998067855835,55.054616928100586,16.685400903224945,28.113389015197754,0.1465927460230887,31.278657913208008,23.775960505008698,5.762248858809471,2.905299887061119,4.206278547644615,0,2.8153397142887115,0.9962328709661961
788,TUN,Tunisia,Arab States,0.002887731185182929,0.7914336398243904,36.48734390735626,2.3878540843725204,0.05888776504434645,11565.203,91.5309066772461,0.3651309758424759,0.05789060378447175,0.6894261110574007,0.377328647300601,0.020880615920759737,0.23521608673036098,0.21172903943806887,0.038418619078584015,0.07460854831151664,0.1477338606491685,24.414876103401184,61.56821846961975,14.016902446746826,21.0736945271492,3.3411815762519836,39.79053199291229,21.777687966823578,0.40171132422983646,4.52520027756691,4.07334491610527,0.7391158025711775,1.4353550970554352,2.842174842953682
690,SYC,Seychelles,Sub-Saharan Africa,0.0029634609818458557,0.8657575584948063,34.229686856269836,0.4052803386002779,0.027742530801333487,97.741,0.8462001085281372,0.5803007632493973,0.6080432794988155,0.2854568185284734,NA,NA,0.02002530818572268,0,0,0,0.027021809364669025,66.83312058448792,32.10849463939667,1.058382261544466,32.636433839797974,34.19668674468994,32.10849463939667,NA,NA,0.45049372129142284,0,0,0,0.6078885402530432
764,THA,Thailand,East Asia and the Pacific,0.0030710375867784023,0.7854322902858257,39.09996747970581,7.175898551940918,0.13173464685678482,68971.313,541.72296142578125,0.38143538404256105,0.2638500416651368,0.6096895318478346,0.2638202393427491,0.32596965320408344,0.16370030352845788,0.07871093112044036,0.08487847517244518,0.1937763881869614,0.12444629101082683,35.01994609832764,47.40578830242157,17.574264109134674,20.70067822933197,14.319266378879547,33.088138699531555,14.317649602890015,5.89684285223484,2.9613645747303963,1.423893216997385,1.5354651026427746,3.505445644259453,2.251253090798855
498,MDA,Moldova,Europe and Central Asia,0.003533905139192939,0.9436331689357758,37.44998872280121,3.699733316898346,0.06327384035103023,4075.804,38.46063995361328,0.19472133135423064,0,0.694185821339488,0.20443482790142298,0.6042772438377142,0.7214452140033245,0.5838151555508375,0.055277213687077165,0.552622601389885,0.563565781340003,9.183482080698013,42.380911111831665,48.43560755252838,9.183482080698013,0,32.739317417144775,9.64159220457077,9.499676525592804,11.341642588376999,9.177997708320618,0.8689979091286659,8.68762880563736,8.85966271162033
275,PSE,"Palestine, State of",Arab States,0.003586168633773923,0.9552247822284698,37.54266798496246,5.384471267461777,0.07071581785567105,4428.634,42.303409576416016,0.6819406524300575,0.46423780731856823,0.11278488673269749,0.59268600307405,0.09898070711642504,0.0951032794546336,0.45792260207235813,0.017557042883709073,0.02749912382569164,0.20309262908995152,53.26848030090332,32.78665840625763,13.94486278295517,31.693094968795776,21.575386822223663,5.24166151881218,27.54499614238739,1.533371303230524,1.473303698003292,7.0939622819423676,0.27198700699955225,0.4260058980435133,3.146233409643173
499,MNE,Montenegro,Europe and Central Asia,0.004898900631815195,1.235764753073454,39.642661809921265,2.8880687430500984,0.05945725133642554,627.803,7.7581682205200195,0.9538742713630199,0.7646344136446714,0.3435571677982807,0.31247525475919247,1.114432979375124,0.17308624228462577,0.014167143672239035,0.04983512335456908,0.29355145525187254,0.04932451411150396,58.46579670906067,22.319036722183228,19.215166568756104,32.45198428630829,26.01381242275238,11.688241362571716,10.630795359611511,12.638130784034729,1.9628696143627167,0.16066125826910138,0.5651508923619986,3.3289946615695953,0.5593603476881981
662,LCA,Saint Lucia,Latin America and the Caribbean,0.007201862055808306,1.9211310893297195,37.487614154815674,1.6434136778116226,0,176.654,3.3937549591064453,1.5010547824203968,NA,0.325211463496089,0,0.32542720437049866,0.7093966472893953,0.15227603726089,0.3072546562179923,1.103477831929922,0.383556354790926,69.4753110408783,7.526097446680069,22.998595237731934,69.4753110408783,NA,7.526097446680069,0,2.5103630498051643,5.472324043512344,1.1746656149625778,2.370179072022438,8.512287586927414,2.9587743803858757
434,LBY,Libya,Arab States,0.007421465124934912,1.9985189661383629,37.13482320308685,11.362983286380768,0.09290126617997885,6362.039,127.14655303955078,1.5183690935373306,0.21803497802466154,1.2942258268594742,0.868472270667553,0.023327213420998305,0.3231753362342715,0.8467563427984715,0.04640428232960403,0.38827324751764536,0.03339349350426346,38.99509012699127,48.56853783130646,12.43637278676033,34.09859538078308,4.896494746208191,29.064923524856567,19.50361430644989,0.17462270334362984,2.4192238226532936,6.338643282651901,0.3473728895187378,2.90653333067894,0.24997680447995663
12,DZA,Algeria,Arab States,0.008152257651090622,2.1007290109992027,38.80679905414581,5.836774781346321,0.2780645154416561,38140.135,801.22088623046875,1.1128833517432213,0.35207446198910475,1.4166979119181633,0.8745145052671432,0.16859686002135277,0.9050953201949596,0.8990748785436153,0.36210212856531143,0.8132022805511951,0.2574809826910496,29.949945211410522,46.84208631515503,23.207971453666687,22.752051055431366,7.197893410921097,28.963306546211243,17.878781259059906,1.14894462749362,6.167994067072868,6.126965582370758,2.4676335975527763,5.541766062378883,1.7546672374010086
70,BIH,Bosnia and Herzegovina,Europe and Central Asia,0.008307496085762978,2.1901335567235947,37.93146014213562,4.0741875767707825,0.06203161319717765,3604.972,78.953704833984375,1.9854476675391197,NA,0.20065272692590952,0.15906121116131544,1.4750969596207142,0.26175202801823616,0.038357608718797565,0.05110561032779515,0.04973026807419956,0.08562306757085025,79.66490387916565,7.216653972864151,13.11844289302826,79.66490387916565,NA,4.0255356580019,3.1911183148622513,9.86456349492073,1.7504407092928886,0.25651268661022186,0.34176367335021496,0.33256623428314924,0.5725957453250885
52,BRB,Barbados,Latin America and the Caribbean,0.00852886214852333,2.49133687466383,34.234076738357544,0.49179536290466785,0,283.698,7.067873001098633,2.4575136601924896,NA,0.03382327558938414,0,0,0.04804481577593833,0.013542301894631237,0.1390002784319222,0.27098890859633684,0.03382327558938414,96.04696035385132,0.6609572097659111,3.2920867204666138,96.04696035385132,NA,0.6609572097659111,0,0,0.31295574735850096,0.08821224910207093,0.9054241701960564,1.76517553627491,0.220319046638906
807,MKD,North Macedonia,Europe and Central Asia,0.009558131918311119,2.532770484685898,37.737855315208435,2.8599826619029045,0.24311947636306286,2072.484,52.49126434326172,1.7919594421982765,NA,0.4649229347705841,0.5093906074762344,1.613439992070198,0.8343711495399475,0.07158126099966466,0.03826046595349908,0.814380869269371,0.15790617326274514,62.4933660030365,16.98926091194153,20.51737606525421,62.4933660030365,NA,8.106935769319534,8.882325887680054,9.377937018871307,4.8496875911951065,0.41605792939662933,0.22238462697714567,4.733496531844139,0.9178116917610168
144,LKA,Sri Lanka,South Asia,0.011184698902070522,2.9207179322838783,38.29434812068939,14.325231313705444,0.2612648531794548,21021.177,613.96929931640625,2.0312894135713577,0.15107444487512112,0.9722907096147537,0.6679913029074669,2.681250125169754,1.3931361958384514,1.249193400144577,0.7406284566968679,1.4622846618294716,1.138028223067522,32.520079612731934,24.4423508644104,43.037569522857666,30.268871784210205,2.251207083463669,14.488404989242554,9.953945130109787,13.318045437335968,6.919851154088974,6.204872205853462,3.678777813911438,7.263318449258804,5.65270334482193
740,SUR,Suriname,Latin America and the Caribbean,0.0112324682995677,2.853739820420742,39.36052322387695,4.023277387022972,0.3972591832280159,575.987,16.437170028686523,1.0088717564940453,0.36379224620759487,1.886027678847313,1.0672125965356827,1.135455910116434,1.8252918496727943,0.4599281121045351,0.9384836070239544,1.2436716817319393,1.6378993168473244,20.36750167608261,43.81999373435974,35.81250309944153,14.96957540512085,5.3979262709617615,27.984759211540222,15.8352330327034,5.615941062569618,9.027855098247528,2.27479487657547,4.641720652580261,6.151174381375313,8.101016283035278
360,IDN,Indonesia,East Asia and the Pacific,0.014010748825967312,3.619007021188736,38.714346289634705,4.743880406022072,0.4439265001565218,264650.969,9577.7373046875,NA,1.4602881856262684,1.551530696451664,0.6986897438764572,2.3796867579221725,2.18194667249918,1.3506542891263962,0.770640978589654,1.309178676456213,1.7148502171039581,34.742093086242676,26.76778733730316,38.4901225566864,NA,34.742093086242676,18.456433713436127,8.311354368925095,9.435956180095673,8.651875704526901,5.355627089738846,3.0557530000805855,5.191167816519737,6.799740344285965
328,GUY,Guyana,Latin America and the Caribbean,0.014073709957301617,3.36623452603817,41.80846810340881,5.844306945800781,0.6765300873667002,763.371,25.696857452392578,2.058846689760685,0.6017246749252081,0.6548137404024601,0.9228293783962727,2.160755917429924,1.8965374678373337,1.6197815537452698,2.754134126007557,2.3036086931824684,1.8832171335816383,31.50758147239685,18.6830997467041,49.80932176113129,24.381709098815918,7.125871628522873,7.754573971033096,10.928525775671005,8.529520034790039,7.486525177955627,6.394039839506149,10.87186336517334,9.093426913022995,7.433944195508957
214,DOM,Dominican Republic,Latin America and the Caribbean,0.015103261917829514,3.880050405859947,38.92543017864227,5.188272520899773,0.4530486650764942,10165.182,394.4141845703125,NA,1.3188891112804413,2.529928833246231,0.7184837013483047,2.0230812951922417,2.078176662325859,0.9793407283723354,1.0505357757210732,1.789436861872673,1.6067281365394592,29.108262062072754,35.84670126438141,35.045039653778076,NA,29.108262062072754,27.91813015937805,7.928571105003357,7.441664487123489,7.644325494766235,3.6023885011672974,3.864271193742752,6.58223032951355,5.910158529877663
156,CHN,China,East Asia and the Pacific,0.01606672629714012,3.8850199431180954,41.35558009147644,17.446446418762207,0.3207792295143008,1399453.966,54369.06640625,3.3621270209550858,0.035798526369035244,1.9918901845812798,1.7856184393167496,2.7706200256943703,0.8674917742609978,1.7745839431881905,0.03133692662231624,NA,0.7174704689532518,35.24806201457977,39.185631275177,25.566309690475464,34.876710176467896,0.37135265301913023,20.662686228752136,18.522945046424866,11.496306955814362,3.5995379090309143,7.363392412662506,0.13002827763557434,NA,2.977045066654682
76,BRA,Brazil,Latin America and the Caribbean,0.0163460411131382,3.8419269025325775,42.54646599292755,6.210795417428017,0.938783586025238,204471.759,7855.6552734375,NA,2.4402061477303505,1.945333369076252,0.3009805455803871,1.3302567414939404,3.5075992345809937,2.1695371717214584,0.16473932191729546,0.5673774052411318,0.3031844273209572,49.76141154766083,22.903750836849213,27.33483612537384,NA,49.76141154766083,19.834908843040466,3.068842552602291,4.521165415644646,11.921334266662598,7.3736414313316345,0.5599021911621094,1.928354799747467,1.0304378345608711
84,BLZ,Belize,Latin America and the Caribbean,0.01710883155465126,4.303543269634247,39.75521922111511,8.364767581224442,0.630239536985755,368.399,15.854209899902344,3.1950294971466064,0.8595837280154228,0.6690847687423229,1.4806035906076431,3.1054534018039703,2.034715935587883,0.6999093107879162,2.4641282856464386,2.849147841334343,1.029636524617672,39.49824869632721,20.941314101219177,39.56044018268585,31.12456500530243,8.37368443608284,6.517928093671799,14.423386752605438,10.083984583616257,6.607101112604141,2.272735722362995,8.001483231782913,9.251712262630463,3.343421220779419
388,JAM,Jamaica,Latin America and the Caribbean,0.018152866512537003,4.686904326081276,38.73103857040405,6.4129263162612915,0.8117211982607841,2875.137,134.75491333007812,2.2922253236174583,NA,0.6866722833365202,1.222028210759163,2.500200644135475,3.3822260797023773,1.758435182273388,1.5667598694562912,2.924475446343422,1.0636079125106335,42.0911580324173,17.524325847625732,40.38451611995697,42.0911580324173,NA,6.304535269737244,11.219791322946548,7.651685923337936,10.351062566041946,5.381565541028976,4.794956743717194,8.950149267911911,3.255096450448036
218,ECU,Ecuador,Latin America and the Caribbean,0.018253760412335396,4.577324911952019,39.878660440444946,7.629796862602234,0.7979223504662514,15951.832,730.16717529296875,2.944287098944187,1.4842789620161057,1.6233474016189575,0.9662782773375511,1.7113760113716125,2.8547657653689384,2.4715131148695946,0.7088928017765284,2.3781834170222282,1.6774604097008705,40.435200929641724,23.64467978477478,35.920125246047974,26.88293159008026,13.552267849445343,14.822037518024445,8.822642266750336,5.208595097064972,8.688516914844513,7.522082328796387,2.157524600625038,7.2380319237709045,5.10537289083004
600,PRY,Paraguay,Latin America and the Caribbean,0.018848581239581108,4.500745236873627,41.878798604011536,7.181458920240402,0.9738952852785587,6777.878,305.0550231933594,1.3056178577244282,0.30832216143608093,2.8984498232603073,1.5059459954500198,4.226252064108849,3.7698552012443542,1.8565982580184937,1.0594730265438557,3.6574676632881165,1.3027927838265896,14.271101355552673,38.94542455673218,46.78347706794739,11.544793844223022,2.726307511329651,25.629249215126038,13.31617534160614,12.456734478473663,11.111520230770111,5.472260341048241,3.1227607280015945,10.78026220202446,3.839937597513199
